ID,Population,Labor Part.,Employment,Unemployment
53063,377726,63.1,55.3,11.5
53067,205950,64.9,57.3,8.3
53073,167250,63.5,57.9,8.5
53077,179992,60.4,54.5,9.8
54003,82816,65.5,57.5,12.1
54011,79579,53.9,49.5,8.3
54033,56670,56.3,51.9,7.9
54039,157315,60.0,54.4,9.1
54061,84404,56.3,52.1,7.4
54081,64552,50.0,47.5,5.0
54107,70778,57.3,50.6,11.6
55009,196439,70.9,65.4,7.7
55025,401721,73.6,69.1,5.9
55027,71632,66.0,60.5,8.3
55035,82648,68.6,63.6,7.0
55039,81368,70.6,65.8,6.8
55055,66430,71.3,67.3,5.5
55059,129064,68.4,59.4,13.1
55063,94804,69.6,65.0,6.6
55071,65822,67.5,63.6,5.8
55073,106485,69.2,63.5,8.1
55079,741436,66.2,57.8,12.5
55087,139283,71.1,67.6,4.9
55089,69457,68.0,63.3,7.0
55097,57718,68.2,61.8,9.3
55101,152992,66.3,60.2,9.1
55105,125413,66.5,59.5,10.6
55109,64092,72.3,67.8,6.2
55117,91452,68.4,63.5,7.2
55127,82172,67.7,61.3,9.2
55131,103590,73.8,69.3,6.0
55133,310887,69.5,65.0,6.3
55139,135435,64.6,60.9,5.5
55141,60316,64.4,59.6,7.4
56021,73333,68.3,62.4,4.0
56025,60695,69.9,64.9,7.2
