ID,Population,Labor Part.,Employment,Unemployment
53073,164623,63.6,57.1,10.1
53077,177202,63.9,56.5,11.5
54003,80920,67.1,57.2,14.2
54011,79382,57.1,52.1,8.4
54033,55893,52.9,48.6,8.0
54039,157723,60.2,55.9,6.9
54061,83873,59.7,56.1,5.7
54081,64598,50.2,46.0,7.8
54107,69491,60.4,52.6,12.6
55009,193657,69.2,63.2,8.4
55025,393403,73.8,68.8,6.6
55027,71459,64.6,58.5,9.3
55035,79664,71.2,67.1,5.6
55039,81262,72.0,64.3,10.7
55055,66317,71.3,64.4,9.7
55059,129478,67.3,59.2,11.7
55063,93732,68.9,64.3,6.2
55071,65922,66.4,61.0,7.9
55073,105423,72.3,66.3,7.9
55079,739815,66.8,58.5,12.4
55087,136887,71.2,66.5,6.6
55089,68590,68.9,64.9,5.7
55097,57332,68.8,63.8,7.1
55101,151952,66.0,58.9,10.8
55105,125008,69.4,61.5,11.3
55109,63952,76.2,68.7,9.9
55117,91163,68.8,63.3,8.0
55127,81042,71.4,64.2,10.0
55131,103514,73.4,67.3,8.3
55133,308752,70.3,64.9,7.7
55139,136898,67.1,61.9,7.5
55141,59881,62.8,57.6,8.3
56021,71548,68.5,61.4,6.3
56025,60006,70.1,65.3,6.3
