,Unnamed: 0,ID,Population,Labor Part.,Employment,Unemployment,YEAR,AGE,SEX2,HISPAN2,MIGRATE1,PERWT,Total_weighted
1904,1904,51760,172677,64.9,58.9,8.9,2012,21.6,0.3,0.9,10.0,843.0,8430.0
1905,1905,51810,354948,70.2,59.8,7.1,2012,34.36363636363637,0.8181818181818182,1.0,11.0,1082.0,11902.0
1906,1906,53011,338082,64.5,57.8,10.1,2012,55.0,0.5,1.0,2.0,227.0,454.0
1907,1907,53033,1630637,69.4,64.6,6.7,2012,29.75,0.5661764705882353,0.9558823529411764,136.0,18242.0,2480912.0
1908,1908,53035,206490,62.4,50.4,10.3,2012,16.5,0.5,0.5,2.0,70.0,140.0
1909,1909,53053,636714,65.8,57.3,9.8,2012,40.0,0.8888888888888888,1.0,9.0,829.0,7461.0
1910,1910,53061,579795,68.0,61.9,8.1,2012,33.45,0.6,0.9,20.0,3102.0,62040.0
1911,1911,53063,378070,61.8,55.6,9.4,2012,19.666666666666668,0.16666666666666666,1.0,6.0,447.0,2682.0
1912,1912,53067,206546,65.1,57.5,9.9,2012,27.0,0.6666666666666666,0.6666666666666666,3.0,250.0,750.0
1913,1913,53073,168727,64.2,57.8,9.9,2012,35.5,1.0,1.0,2.0,116.0,232.0
1914,1914,53077,180206,61.8,55.0,10.9,2012,36.333333333333336,0.3333333333333333,0.0,6.0,684.0,4104.0
1915,1915,55009,197474,70.0,65.4,6.5,2012,19.444444444444443,0.6666666666666666,0.0,9.0,1651.0,14859.0
1916,1916,55025,408205,72.9,69.0,5.3,2012,35.142857142857146,0.42857142857142855,1.0,7.0,839.0,5873.0
1917,1917,55063,95021,67.7,65.0,4.0,2012,17.333333333333332,1.0,1.0,3.0,403.0,1209.0
1918,1918,55079,742939,65.9,59.1,10.4,2012,24.470588235294123,0.5882352941176471,0.8235294117647058,17.0,1961.0,33337.0
1919,1919,55087,140752,70.9,67.3,5.1,2012,20.666666666666668,1.0,1.0,3.0,242.0,726.0
1920,1920,55117,91592,70.1,64.7,7.7,2012,23.0,0.75,1.0,4.0,115.0,460.0
1921,1921,55133,313439,69.5,66.3,4.6,2012,29.0,0.0,1.0,1.0,186.0,186.0
1922,1922,1003,156685,58.8,54.4,7.4,2013,23.0,0.0,1.0,1.0,834.0,834.0
1923,1923,1015,93555,56.4,47.0,15.8,2013,23.0,0.6666666666666666,0.6666666666666666,3.0,613.0,1839.0
1924,1924,1073,522468,61.6,56.2,8.6,2013,33.714285714285715,0.2857142857142857,0.7142857142857143,7.0,1036.0,7252.0
1925,1925,1081,122265,61.8,57.2,5.6,2013,26.0,0.75,1.0,4.0,402.0,1608.0
1926,1926,1097,325083,58.7,51.7,11.7,2013,24.0,0.75,0.25,4.0,671.0,2684.0
1927,1927,1117,158718,65.7,62.4,4.8,2013,27.2,0.6,0.8,5.0,531.0,2655.0
1928,1928,4005,110133,64.1,58.8,8.3,2013,33.5,1.0,1.0,2.0,154.0,308.0
1929,1929,4013,3104681,62.5,57.7,7.6,2013,37.29878048780488,0.3780487804878049,0.7195121951219512,164.0,16248.0,2664672.0
1930,1930,4019,801875,59.5,52.6,10.7,2013,31.296296296296298,0.4814814814814815,0.5185185185185185,54.0,6064.0,327456.0
1931,1931,4025,182206,52.1,46.3,10.9,2013,28.0,0.25,0.25,4.0,467.0,1868.0
1932,1932,4027,153084,56.7,47.6,13.0,2013,46.22727272727273,0.3181818181818182,0.5,22.0,1331.0,29282.0
1933,1933,5007,179100,64.0,61.2,4.2,2013,24.58333333333333,0.3333333333333333,0.75,12.0,1666.0,19992.0
1934,1934,5119,308316,63.9,58.3,7.9,2013,16.5,0.0,1.0,2.0,323.0,646.0
1935,1935,5143,166009,65.4,61.5,6.0,2013,37.5,0.5,0.0,2.0,279.0,558.0
1936,1936,6001,1273525,66.2,60.2,8.9,2013,31.702290076335878,0.5190839694656488,0.8931297709923665,131.0,13569.0,1777539.0
1937,1937,6007,182135,55.3,50.2,9.3,2013,18.666666666666668,0.3333333333333333,1.0,3.0,192.0,576.0
1938,1938,6013,864083,64.8,59.1,8.7,2013,37.84313725490196,0.5490196078431373,0.9215686274509804,51.0,5584.0,284784.0
1939,1939,6017,147738,59.6,51.3,13.9,2013,21.0,1.0,1.0,1.0,212.0,212.0
1940,1940,6019,705543,60.5,52.7,12.8,2013,36.38095238095238,0.42857142857142855,0.5238095238095238,21.0,2333.0,48993.0
1941,1941,6025,130999,54.5,45.7,15.5,2013,31.47619047619048,0.14285714285714285,0.0,21.0,1062.0,22302.0
1942,1942,6029,635710,58.2,50.9,12.3,2013,32.8,0.3818181818181817,0.4,55.0,4330.0,238150.0
1943,1943,6031,113489,56.6,46.3,13.1,2013,33.888888888888886,0.2222222222222222,0.4444444444444444,9.0,1977.0,17793.0
1945,1945,6039,114518,49.6,45.3,8.6,2013,34.2,0.6,0.6,5.0,326.0,1630.0
1946,1946,6041,210715,64.9,60.5,6.5,2013,31.857142857142854,0.42857142857142855,0.5714285714285714,7.0,610.0,4270.0
1947,1947,6047,192020,59.1,47.3,19.9,2013,40.333333333333336,0.0,0.6666666666666666,3.0,367.0,1101.0
1948,1948,6055,112922,67.2,61.8,8.1,2013,58.75,0.75,0.75,4.0,347.0,1388.0
1949,1949,6059,2472175,66.3,61.1,7.8,2013,32.580357142857146,0.6071428571428571,0.8392857142857143,112.0,13801.0,1545712.0
1950,1950,6061,291928,62.0,56.9,7.9,2013,51.0,0.0,1.0,3.0,531.0,1593.0
1951,1951,6065,1748876,60.6,52.5,12.9,2013,42.24,0.6133333333333333,0.6666666666666666,75.0,6923.0,519225.0
1952,1952,6067,1143637,61.7,54.1,12.3,2013,41.77777777777778,0.5925925925925926,0.8148148148148148,27.0,3020.0,81540.0
1953,1953,6071,1578526,60.1,52.2,12.1,2013,38.73913043478261,0.5652173913043478,0.6304347826086957,46.0,6800.0,312800.0
1954,1954,6073,2565944,64.2,55.8,9.0,2013,30.174496644295306,0.5503355704697986,0.785234899328859,149.0,18684.0,2783916.0
1955,1955,6075,736728,70.3,65.1,7.3,2013,27.59302325581395,0.5,0.9302325581395348,86.0,10279.0,883994.0
1956,1956,6077,529670,60.6,52.5,13.4,2013,36.785714285714285,0.5714285714285714,1.0,14.0,1929.0,27006.0
1957,1957,6079,232659,59.4,55.4,5.8,2013,18.0,0.5,0.5,2.0,246.0,492.0
1958,1958,6081,601688,69.3,64.5,6.8,2013,31.375,0.5535714285714286,0.8571428571428571,56.0,5878.0,329168.0
1959,1959,6083,348380,64.6,59.2,7.9,2013,25.29032258064516,0.3870967741935484,0.6129032258064516,31.0,4586.0,142166.0
1960,1960,6085,1470991,67.4,61.9,8.2,2013,35.84362139917695,0.5020576131687243,0.9547325102880658,243.0,24672.0,5995296.0
1961,1961,6087,219308,64.5,58.9,8.6,2013,21.555555555555557,0.3333333333333333,0.8888888888888888,9.0,521.0,4689.0
1962,1962,6089,144698,51.5,46.1,10.4,2013,28.76923076923077,0.4615384615384616,0.9230769230769232,13.0,1054.0,13702.0
1963,1963,6095,337081,63.1,54.5,11.5,2013,35.375,0.375,0.75,8.0,1128.0,9024.0
1964,1964,6097,403322,64.7,59.2,8.4,2013,36.27272727272727,0.5454545454545454,0.9090909090909092,11.0,1161.0,12771.0
1965,1965,6099,395424,63.3,53.2,15.9,2013,50.75,0.75,0.875,8.0,1746.0,13968.0
1966,1966,6107,325359,58.8,51.0,13.0,2013,23.0,0.5,0.0,2.0,50.0,100.0
1967,1967,6111,656537,67.1,61.5,7.7,2013,34.375,0.5625,0.875,16.0,2262.0,36192.0
1968,1968,6113,165318,60.8,54.9,9.1,2013,24.33333333333333,0.4722222222222222,0.75,36.0,4185.0,150660.0
1969,1969,8069,257699,67.5,63.4,5.8,2013,27.75,0.5,0.9375,16.0,1687.0,26992.0
1970,1970,9001,743289,68.9,62.4,9.5,2013,28.3125,0.4375,0.8541666666666666,48.0,5514.0,264672.0
1971,1971,9003,724739,66.8,60.0,10.2,2013,26.64705882352941,0.4117647058823529,1.0,17.0,1449.0,24633.0
1972,1972,9005,154827,69.5,64.4,7.3,2013,70.0,0.5,1.0,2.0,80.0,160.0
1973,1973,9007,137363,66.1,61.5,6.3,2013,24.75,0.25,0.5,8.0,790.0,6320.0
1974,1974,9009,702408,65.2,59.2,9.0,2013,29.86111111111111,0.4722222222222222,0.7777777777777778,36.0,3594.0,129384.0
1975,1975,9011,224150,69.3,60.9,8.6,2013,33.4,0.3,0.8,10.0,691.0,6910.0
1976,1976,9013,126373,68.3,63.2,7.4,2013,40.333333333333336,0.16666666666666666,1.0,6.0,634.0,3804.0
1977,1977,9015,95733,68.5,59.4,13.0,2013,30.0,0.0,0.0,1.0,17.0,17.0
1978,1978,10001,132539,64.7,57.6,8.6,2013,22.0,1.0,1.0,1.0,81.0,81.0
1979,1979,10003,439498,66.5,61.0,8.2,2013,49.17391304347826,0.39130434782608703,1.0,23.0,2301.0,52923.0
1980,1980,10005,170088,56.0,50.4,9.8,2013,24.0,0.0,1.0,1.0,68.0,68.0
1981,1981,12001,212817,58.4,53.9,7.7,2013,25.76923076923077,0.3461538461538461,0.8461538461538461,26.0,3208.0,83408.0
1982,1982,12009,461140,56.1,49.3,11.7,2013,31.615384615384606,0.4615384615384616,0.7692307692307693,13.0,1681.0,21853.0
1983,1983,12011,1484445,65.6,58.8,10.3,2013,43.71034482758621,0.5586206896551724,0.6206896551724138,145.0,18325.0,2657125.0
1984,1984,12015,145904,41.2,36.4,11.7,2013,58.0,1.0,1.0,1.0,63.0,63.0
1985,1985,12021,283561,53.7,49.0,8.7,2013,52.352941176470594,0.4705882352941176,0.7647058823529411,17.0,2088.0,35496.0
1986,1986,12031,704161,65.7,57.7,10.4,2013,36.54545454545455,0.4545454545454545,1.0,11.0,1352.0,14872.0
1987,1987,12033,248973,61.4,51.3,10.5,2013,25.0,0.6,1.0,5.0,531.0,2655.0
1988,1988,12053,145358,47.0,40.5,13.9,2013,77.0,1.0,1.0,1.0,45.0,45.0
1989,1989,12057,1024023,65.4,59.2,8.7,2013,32.93846153846154,0.5076923076923077,0.6923076923076923,65.0,6686.0,434590.0
1990,1990,12061,119880,51.1,45.8,10.1,2013,39.25,0.0,0.5,4.0,601.0,2404.0
1991,1991,12071,549655,53.4,48.0,10.0,2013,52.976744186046496,0.6046511627906976,0.7209302325581395,43.0,4623.0,198789.0
1992,1992,12073,233689,67.4,59.7,11.2,2013,31.8,0.6,1.0,5.0,261.0,1305.0
1993,1993,12081,281702,53.4,48.7,8.5,2013,48.05263157894736,0.5789473684210527,0.7894736842105263,19.0,1882.0,35758.0
1994,1994,12083,281369,46.5,41.3,11.1,2013,34.0,0.0,0.0,1.0,7.0,7.0
1995,1995,12095,974197,67.6,61.7,8.7,2013,30.068965517241374,0.603448275862069,0.7241379310344828,58.0,7992.0,463536.0
1996,1996,12097,231427,59.5,55.1,7.3,2013,50.4,0.5,0.3,10.0,773.0,7730.0
1997,1997,12099,1133994,60.5,54.6,9.6,2013,40.93617021276596,0.4893617021276596,0.6276595744680851,94.0,8353.0,785182.0
1998,1998,12101,389077,53.3,48.8,8.5,2013,55.88888888888889,0.3333333333333333,0.7777777777777778,9.0,572.0,5148.0
1999,1999,12103,787034,59.0,53.8,8.7,2013,49.96666666666667,0.5333333333333333,0.8,30.0,1691.0,50730.0
2000,2000,12105,496081,55.3,49.8,9.9,2013,47.33333333333334,0.5416666666666666,0.7083333333333334,24.0,3081.0,73944.0
2001,2001,12111,233991,54.6,48.0,12.0,2013,55.88888888888889,0.5555555555555556,0.8888888888888888,9.0,1332.0,11988.0
2002,2002,12115,338763,48.1,43.8,8.8,2013,44.33333333333334,0.4166666666666667,0.8333333333333334,12.0,875.0,10500.0
2003,2003,12117,352280,66.9,60.0,10.3,2013,22.454545454545453,0.5454545454545454,0.9090909090909092,11.0,1314.0,14454.0
2004,2004,13021,119322,56.8,47.5,16.4,2013,22.66666666666667,1.0,0.6666666666666666,3.0,223.0,669.0
2005,2005,13045,87849,59.1,52.0,11.5,2013,17.0,1.0,1.0,1.0,65.0,65.0
2006,2006,13051,221353,63.5,55.2,11.1,2013,29.235294117647058,0.8235294117647058,0.6470588235294118,17.0,1357.0,23069.0
2007,2007,13057,170666,65.6,60.9,7.2,2013,25.0,1.0,1.0,1.0,219.0,219.0
2008,2008,13059,101966,61.5,54.4,11.1,2013,33.09090909090909,0.6363636363636364,1.0,11.0,1049.0,11539.0
2009,2009,13063,197953,66.8,56.5,15.1,2013,30.5,0.0,1.0,2.0,352.0,704.0
2010,2010,13067,559533,71.3,65.3,8.3,2013,27.142857142857146,0.7142857142857143,0.9047619047619048,21.0,3441.0,72261.0
2011,2011,13073,103934,64.9,57.0,8.5,2013,37.0,0.0,1.0,1.0,102.0,102.0
2012,2012,13077,102353,64.7,60.3,6.1,2013,20.714285714285715,0.7142857142857143,0.8571428571428571,7.0,486.0,3402.0
2013,2013,13097,103614,69.2,61.3,11.3,2013,35.0,1.0,1.0,1.0,192.0,192.0
2014,2014,13117,144342,67.7,63.8,5.7,2013,62.0,0.0,1.0,1.0,77.0,77.0
2015,2015,13135,646379,70.4,63.5,9.6,2013,35.458333333333336,0.5833333333333334,0.6666666666666666,24.0,4486.0,107664.0
2016,2016,13139,142029,66.2,60.7,8.3,2013,26.25,0.625,0.375,8.0,1115.0,8920.0
2017,2017,13151,159455,66.5,59.8,9.8,2013,33.333333333333336,0.3333333333333333,1.0,3.0,506.0,1518.0
2018,2018,13185,87761,63.1,52.8,12.5,2013,61.5,0.5,1.0,2.0,458.0,916.0
2019,2019,13313,78037,66.2,58.3,11.6,2013,27.66666666666667,0.6666666666666666,0.6666666666666666,3.0,204.0,612.0
2020,2020,16019,77351,63.0,58.8,6.7,2013,16.0,0.5,0.0,2.0,337.0,674.0
2021,2021,17019,170171,63.5,59.3,6.5,2013,28.79166666666667,0.4166666666666667,1.0,24.0,2381.0,57144.0
2022,2022,17031,4177045,66.3,58.9,11.1,2013,29.84331797235023,0.5161290322580645,0.8525345622119815,217.0,30672.0,6655824.0
2023,2023,17037,83561,71.0,63.6,10.5,2013,17.0,0.0,1.0,1.0,70.0,70.0
2024,2024,17043,737667,70.0,65.2,6.8,2013,32.05263157894737,0.5263157894736842,1.0,38.0,4579.0,174002.0
2025,2025,17089,394753,70.0,64.5,7.9,2013,39.07692307692308,0.6923076923076923,0.9230769230769232,13.0,1254.0,16302.0
2026,2026,17091,87509,63.8,57.0,10.6,2013,21.0,1.0,1.0,1.0,37.0,37.0
2027,2027,17097,543415,69.8,62.3,8.3,2013,39.647058823529406,0.5882352941176471,0.9411764705882352,17.0,2061.0,35037.0
2028,2028,17111,239944,72.7,66.7,8.1,2013,75.5,0.5,1.0,2.0,204.0,408.0
2029,2029,17113,139730,69.6,66.2,4.9,2013,27.25,0.5,1.0,8.0,975.0,7800.0
2030,2030,17115,87737,63.5,56.2,11.2,2013,8.0,0.0,1.0,1.0,22.0,22.0
2031,2031,17119,213812,64.4,58.2,9.5,2013,17.333333333333332,0.6666666666666666,1.0,3.0,202.0,606.0
2032,2032,17143,148498,63.4,58.3,7.9,2013,28.66666666666667,1.0,0.6666666666666666,3.0,208.0,624.0
2033,2033,17161,117833,65.0,59.4,8.5,2013,48.5,0.5,0.5,2.0,302.0,604.0
2034,2034,17167,157907,66.5,60.8,8.5,2013,33.0,0.0,1.0,1.0,56.0,56.0
2035,2035,17197,520299,68.9,62.8,8.7,2013,22.33333333333333,0.6666666666666666,1.0,3.0,694.0,2082.0
2036,2036,18003,277694,66.7,60.9,8.6,2013,36.0,0.0,1.0,3.0,330.0,990.0
2037,2037,18039,150293,66.7,61.3,8.2,2013,18.0,1.0,1.0,1.0,178.0,178.0
2038,2038,18063,118466,67.9,63.9,5.8,2013,2.0,1.0,1.0,1.0,127.0,127.0
2039,2039,18081,112124,67.7,63.5,5.6,2013,55.0,1.0,1.0,1.0,479.0,479.0
2040,2040,18089,382686,62.0,56.4,9.1,2013,35.833333333333336,0.8333333333333334,0.8333333333333334,6.0,831.0,4986.0
2041,2041,18097,720203,67.7,60.5,10.6,2013,31.88888888888889,0.4444444444444444,0.7222222222222222,18.0,3445.0,62010.0
2042,2042,18105,121833,61.9,58.3,5.8,2013,24.4,0.3,1.0,10.0,1022.0,10220.0
2043,2043,18127,132613,64.6,59.3,8.2,2013,47.0,1.0,1.0,1.0,105.0,105.0
2044,2044,18141,209358,64.0,58.3,8.8,2013,29.142857142857146,0.7142857142857143,0.6428571428571429,14.0,703.0,9842.0
2045,2045,18157,146249,63.3,58.7,7.1,2013,28.619047619047624,0.6190476190476191,0.9047619047619048,21.0,2249.0,47229.0
2046,2046,18163,145132,60.8,56.5,7.1,2013,22.0,0.0,1.0,2.0,93.0,186.0
2047,2047,18167,88083,55.6,51.1,8.0,2013,32.333333333333336,0.6666666666666666,1.0,3.0,194.0,582.0
2048,2048,19013,107234,67.2,61.9,7.9,2013,20.625,0.375,1.0,8.0,2189.0,17512.0
2049,2049,19103,114062,71.6,69.6,2.8,2013,21.0,0.8571428571428571,1.0,7.0,869.0,6083.0
2050,2050,19113,170080,70.5,67.0,4.9,2013,30.0,0.0,1.0,1.0,58.0,58.0
2051,2051,19163,133695,65.0,61.8,4.5,2013,18.33333333333333,0.6666666666666666,1.0,3.0,500.0,1500.0
2052,2052,20045,95296,69.4,64.7,6.7,2013,22.0625,0.25,0.9375,16.0,1216.0,19456.0
2053,2053,20091,436346,73.2,69.8,4.6,2013,41.16666666666666,0.8333333333333334,1.0,6.0,884.0,5304.0
2054,2054,20209,119474,65.2,58.2,10.8,2013,50.33333333333334,0.3333333333333333,0.0,3.0,221.0,663.0
2055,2055,21015,93070,72.5,67.8,6.5,2013,19.625,0.375,1.0,8.0,965.0,7720.0
2056,2056,21067,248945,68.1,62.7,7.7,2013,27.58333333333333,0.5833333333333334,1.0,12.0,2731.0,32772.0
2057,2057,21111,602734,65.2,60.1,7.7,2013,30.78947368421053,0.3684210526315789,0.6842105263157895,19.0,3799.0,72181.0
2058,2058,21117,126375,67.4,62.0,7.9,2013,20.33333333333333,0.6666666666666666,1.0,3.0,152.0,456.0
2059,2059,21227,93867,67.1,63.4,5.4,2013,23.90909090909091,0.6363636363636364,0.7272727272727273,11.0,990.0,10890.0
2060,2060,22005,86273,69.4,65.3,5.7,2013,48.0,0.0,1.0,1.0,146.0,146.0
2061,2061,22017,200162,58.8,54.6,6.8,2013,40.5,1.0,1.0,2.0,357.0,714.0
2062,2062,22033,354014,64.2,59.5,7.4,2013,27.25,0.5,0.9166666666666666,12.0,1330.0,15960.0
2063,2063,22055,181069,68.5,64.6,5.5,2013,23.9,0.4,0.3,10.0,1337.0,13370.0
2064,2064,22071,308673,62.3,56.2,9.4,2013,25.0,0.3888888888888889,0.5,18.0,1529.0,27522.0
2065,2065,23011,99877,62.1,57.2,7.7,2013,18.0,0.0,1.0,1.0,109.0,109.0
2066,2066,23019,128525,60.5,55.7,7.8,2013,85.0,0.0,1.0,3.0,84.0,252.0
2067,2067,24003,443864,70.8,63.4,6.7,2013,30.222222222222207,0.6666666666666666,1.0,9.0,694.0,6246.0
2068,2068,24005,665998,67.0,62.5,6.6,2013,33.625,0.625,0.9166666666666666,24.0,3308.0,79392.0
2069,2069,24013,135071,69.8,66.5,4.7,2013,17.0,0.0,0.0,1.0,198.0,198.0
2070,2070,24015,80017,69.0,63.9,7.3,2013,24.0,1.0,1.0,1.0,139.0,139.0
2071,2071,24021,189877,71.3,66.3,6.2,2013,33.6,0.6,0.8,5.0,290.0,1450.0
2072,2072,24027,238721,72.2,67.9,5.3,2013,37.91666666666666,0.4166666666666667,0.9166666666666666,12.0,1122.0,13464.0
2073,2073,24031,803863,72.8,67.9,6.2,2013,30.71028037383177,0.5794392523364486,0.7850467289719626,107.0,13929.0,1490403.0
2074,2074,24033,708647,71.7,64.7,9.2,2013,30.65625,0.46875,0.71875,32.0,3685.0,117920.0
2075,2075,24043,120328,62.5,57.4,7.8,2013,26.5,0.5,1.0,2.0,131.0,262.0
2076,2076,24510,503391,61.6,54.7,11.1,2013,31.277777777777786,0.5,0.7777777777777778,18.0,3004.0,54072.0
2077,2077,25003,108930,62.7,57.3,8.5,2013,21.5,1.0,1.0,2.0,259.0,518.0
2078,2078,25025,637682,69.7,64.1,8.0,2013,26.63888888888889,0.462962962962963,0.8518518518518519,108.0,10861.0,1172988.0
2079,2079,26021,124255,60.4,54.6,9.6,2013,29.5,0.25,0.75,4.0,246.0,984.0
2080,2080,26065,231073,64.7,57.6,11.1,2013,25.676470588235286,0.5588235294117647,0.9411764705882352,34.0,2789.0,94826.0
2081,2081,26077,206153,65.9,59.0,10.3,2013,36.57142857142857,0.14285714285714285,0.7142857142857143,7.0,512.0,3584.0
2082,2082,26081,481297,67.9,62.7,7.6,2013,34.42857142857143,0.5714285714285714,0.5714285714285714,7.0,1166.0,8162.0
2083,2083,26093,147137,65.9,62.3,5.5,2013,28.0,0.5,1.0,2.0,201.0,402.0
2084,2084,26099,690691,63.5,57.9,8.8,2013,31.32,0.36,1.0,25.0,7262.0,181550.0
2085,2085,26121,134636,60.0,52.8,11.9,2013,16.5,1.0,1.0,2.0,64.0,128.0
2086,2086,26125,989431,66.3,61.9,6.6,2013,37.459016393442624,0.5901639344262295,0.9836065573770492,61.0,8519.0,519659.0
2087,2087,26139,212135,66.9,62.8,6.1,2013,28.0,0.0,1.0,1.0,138.0,138.0
2088,2088,26145,157977,57.8,51.9,10.1,2013,20.0,0.0,1.0,1.0,98.0,98.0
2089,2089,26147,128723,60.5,53.9,11.0,2013,16.0,0.0,1.0,1.0,73.0,73.0
2090,2090,26161,291642,65.0,59.9,7.8,2013,25.466666666666665,0.4,0.8333333333333334,30.0,3403.0,102090.0
2091,2091,26163,1394611,58.7,50.0,14.8,2013,24.84615384615385,0.4615384615384616,0.9615384615384616,26.0,4897.0,127322.0
2092,2092,27003,266085,73.2,68.9,5.9,2013,24.0,0.0,1.0,2.0,314.0,628.0
2093,2093,27037,317655,74.1,70.3,5.2,2013,32.45454545454545,0.7272727272727273,0.4545454545454545,11.0,1658.0,18238.0
2094,2094,27053,957496,71.5,67.2,6.1,2013,22.1,0.5,0.85,40.0,8817.0,352680.0
2095,2095,27109,115506,73.1,69.6,4.8,2013,28.2,0.4,0.6,5.0,715.0,3575.0
2096,2096,27123,416621,69.2,64.3,7.1,2013,32.611111111111114,0.4444444444444444,0.8888888888888888,18.0,3289.0,59202.0
2097,2097,27145,121329,74.0,70.7,4.5,2013,19.0,0.5,1.0,2.0,63.0,126.0
2098,2098,27163,191598,71.8,68.3,4.8,2013,21.0,1.0,1.0,1.0,383.0,383.0
2099,2099,27171,95143,75.7,72.7,4.0,2013,17.0,0.0,1.0,1.0,21.0,21.0
2100,2100,28033,127607,69.9,64.9,7.2,2013,58.5,0.5,1.0,2.0,374.0,748.0
2101,2101,28059,109675,58.4,52.1,10.2,2013,17.666666666666668,1.0,1.0,3.0,381.0,1143.0
2102,2102,29019,139508,71.1,68.1,4.2,2013,21.0,0.6666666666666666,1.0,3.0,309.0,927.0
2103,2103,29095,532765,66.5,62.1,6.5,2013,17.666666666666668,0.6666666666666666,0.5,6.0,757.0,4542.0
2104,2104,29183,291994,72.1,68.4,5.0,2013,57.5,0.75,1.0,4.0,603.0,2412.0
2105,2105,29189,803389,66.7,61.9,7.3,2013,29.04761904761905,0.5714285714285714,1.0,21.0,1699.0,35679.0
2106,2106,29510,260565,63.6,56.5,11.1,2013,29.0,0.5555555555555556,1.0,9.0,1002.0,9018.0
2107,2107,31055,412795,71.1,67.8,4.6,2013,27.7,0.5,1.0,10.0,1582.0,15820.0
2108,2108,31109,235699,72.5,68.7,5.1,2013,33.4375,0.5,1.0,16.0,1496.0,23936.0
2109,2109,31153,126380,74.8,68.8,5.0,2013,36.0,0.0,1.0,1.0,101.0,101.0
2110,2110,32003,1594314,65.3,57.7,11.2,2013,32.81944444444444,0.5277777777777778,0.7083333333333334,72.0,7005.0,504360.0
2111,2111,32031,347745,66.2,59.7,9.7,2013,46.90909090909091,0.5454545454545454,0.7272727272727273,11.0,1637.0,18007.0
2112,2112,34003,747911,65.2,60.5,7.1,2013,34.111111111111114,0.5777777777777777,0.8666666666666667,45.0,4484.0,201780.0
2113,2113,34005,363925,67.9,61.4,8.0,2013,42.27272727272727,0.2727272727272727,1.0,11.0,1129.0,12419.0
2114,2114,34007,405377,66.0,59.3,10.1,2013,35.57142857142857,0.7142857142857143,1.0,7.0,1189.0,8323.0
2115,2115,34013,619783,66.4,57.2,13.8,2013,26.818181818181817,0.4848484848484849,0.5454545454545454,33.0,2537.0,83721.0
2116,2116,34015,230272,66.5,59.7,10.2,2013,64.5,0.5,1.0,2.0,353.0,706.0
2117,2117,34017,539758,68.9,62.4,9.4,2013,31.25,0.5,0.7894736842105263,76.0,8614.0,654664.0
2118,2118,34021,299358,66.0,59.9,9.2,2013,28.258064516129032,0.5483870967741935,0.967741935483871,31.0,3320.0,102920.0
2119,2119,34023,666335,65.5,60.1,8.2,2013,34.09375,0.59375,0.796875,64.0,6918.0,442752.0
2120,2120,34025,505540,66.7,61.0,8.4,2013,26.33333333333333,0.6666666666666666,0.7777777777777778,9.0,1158.0,10422.0
2121,2121,34027,399742,69.1,64.9,6.0,2013,22.21052631578948,0.5263157894736842,0.7368421052631579,19.0,1480.0,28120.0
2122,2122,34029,460197,58.4,53.0,9.1,2013,38.5,0.5,0.5,2.0,426.0,852.0
2123,2123,34031,397011,63.2,58.0,8.2,2013,17.615384615384613,0.6923076923076923,0.2307692307692308,13.0,1243.0,16159.0
2124,2124,34035,262251,69.3,65.4,5.7,2013,44.2,0.5,1.0,10.0,875.0,8750.0
2125,2125,34037,117784,70.0,64.9,7.1,2013,30.0,1.0,1.0,1.0,58.0,58.0
2126,2126,34039,430590,68.6,61.8,10.0,2013,36.27777777777778,0.7222222222222222,0.6111111111111112,18.0,2129.0,38322.0
2127,2127,35013,164018,63.1,54.8,12.5,2013,23.66666666666667,0.5833333333333334,0.16666666666666666,12.0,2709.0,32508.0
2128,2128,35043,106099,59.8,53.8,9.8,2013,43.0,1.0,1.0,1.0,92.0,92.0
2129,2129,35049,120858,60.8,55.3,9.0,2013,29.0,1.0,0.6666666666666666,3.0,607.0,1821.0
2130,2130,36001,255455,64.9,60.6,6.5,2013,24.411764705882355,0.5294117647058824,1.0,17.0,2248.0,38216.0
2131,2131,36005,1093503,59.0,50.4,14.6,2013,32.25423728813559,0.5254237288135594,0.6610169491525424,59.0,9866.0,582094.0
2132,2132,36013,108679,58.7,53.1,9.6,2013,31.0,0.5,1.0,6.0,229.0,1374.0
2133,2133,36027,244236,65.5,60.0,8.2,2013,4.5,1.0,1.0,2.0,221.0,442.0
2134,2134,36029,751681,62.8,58.2,7.4,2013,24.06976744186047,0.372093023255814,0.9767441860465116,43.0,4782.0,205626.0
2135,2135,36047,2051110,63.3,56.7,10.4,2013,33.75,0.4921875,0.75,128.0,15300.0,1958400.0
2136,2136,36055,607737,64.5,58.8,8.8,2013,36.04347826086956,0.6086956521739131,1.0,23.0,3182.0,73186.0
2137,2137,36059,1089615,65.0,60.7,6.6,2013,32.955555555555556,0.5777777777777777,0.8888888888888888,45.0,4784.0,215280.0
2138,2138,36061,1412105,67.3,62.2,7.5,2013,28.893617021276608,0.524822695035461,0.8723404255319149,141.0,19697.0,2777277.0
2139,2139,36063,176256,62.8,56.9,9.2,2013,21.0,0.0,1.0,2.0,86.0,172.0
2140,2140,36071,287826,67.1,60.4,8.0,2013,28.0,0.0,1.0,2.0,131.0,262.0
2141,2141,36075,97965,61.5,54.4,11.4,2013,20.5,0.5,1.0,2.0,122.0,244.0
