ID,Population,Labor Part.,Employment,Unemployment
53033,1690664,69.2,65.5,5.1
53035,207715,61.4,52.3,6.2
53041,59933,55.4,49.2,11.3
53053,653619,64.3,57.0,7.6
53057,96222,57.8,53.5,6.8
53061,604614,67.4,62.7,6.0
53063,387509,59.6,55.2,6.1
53067,212954,64.8,57.8,7.8
53073,169752,64.2,58.4,8.9
53077,181335,61.0,56.8,6.8
54003,86225,66.4,60.2,8.7
54011,79336,53.2,50.1,5.8
54033,55585,58.7,54.2,7.5
54039,155809,56.3,52.4,6.7
54061,88894,57.1,53.0,7.3
54081,63578,48.4,45.7,5.6
54107,70049,57.0,53.3,6.3
55009,201312,68.5,65.1,5.0
55025,419540,72.7,69.0,5.1
55027,71215,64.4,61.3,4.9
55035,83298,69.3,66.7,3.8
55039,82240,67.5,64.1,4.9
55055,68109,68.1,64.1,5.9
55059,132380,65.3,59.9,7.9
55063,96220,68.8,65.2,5.1
55071,65590,64.3,61.7,4.0
55073,108499,69.1,65.9,4.5
55079,746196,65.6,60.0,8.5
55087,143599,69.5,67.1,3.4
55089,70993,68.7,65.9,3.9
55097,58192,67.6,63.8,5.5
55101,154261,63.8,59.7,6.3
55105,127049,66.7,62.5,6.3
55109,66847,74.4,71.5,3.5
55117,92043,69.2,66.2,4.3
55127,83748,68.6,64.8,5.6
55131,106486,71.5,68.8,3.7
55133,317834,69.0,66.7,3.3
55139,137818,67.5,65.0,3.8
55141,59260,65.9,62.8,4.7
56021,75895,68.1,63.0,4.2
56025,65070,70.1,67.6,2.9
