ID,Population,Labor Part.,Employment,Unemployment
55059,128416,69.4,62.1,10.2
55063,93048,71.2,66.7,6.1
55071,65870,70.6,63.3,10.3
55073,103875,70.8,65.5,7.4
55079,744563,67.2,59.8,10.9
55087,138799,73.4,68.3,6.8
55089,69159,71.4,65.1,8.8
55097,56784,69.0,63.6,7.7
55101,157846,65.1,58.7,9.8
55105,125557,68.3,60.6,11.4
55109,64317,75.7,70.9,6.2
55117,91121,70.0,66.0,5.7
55127,80898,70.6,64.2,8.9
55131,102180,73.1,68.6,6.2
55133,304484,70.3,65.8,6.3
55139,133429,67.3,62.1,7.8
55141,59303,67.3,62.3,7.3
56021,69463,71.3,61.5,6.5
56025,58268,70.4,66.2,5.8
