ID,Population,Labor Part.,Employment,Unemployment
53029,65233,60.6,47.7,10.4
53033,1658016,69.1,64.4,6.5
53035,206602,64.3,55.1,6.9
53041,60632,54.7,47.8,12.0
53053,644277,64.6,55.9,9.5
53057,94848,59.3,54.4,7.5
53061,591022,68.1,62.5,7.5
53063,382207,59.6,54.4,8.1
53067,210163,61.4,53.8,8.7
53073,169235,62.8,57.5,8.0
53077,180220,62.6,56.3,9.9
54003,84469,65.6,57.6,11.9
54011,80271,51.8,47.9,7.0
54033,55828,58.5,53.9,7.9
54039,155924,59.5,55.6,6.6
54061,87193,63.7,60.6,4.9
54081,63355,49.9,46.5,6.7
54107,69582,58.5,53.0,9.5
55009,199306,69.2,64.1,7.3
55025,413322,72.9,69.3,4.9
55027,72169,62.2,58.5,5.9
55035,82473,71.0,67.0,5.6
55039,81704,67.5,64.7,4.0
55055,67254,68.4,65.1,4.8
55059,131155,67.5,60.0,10.8
55063,95555,69.9,66.0,5.6
55071,66354,66.2,62.1,6.1
55073,107434,68.7,65.5,4.5
55079,745592,65.2,59.2,9.1
55087,140983,70.7,67.8,4.1
55089,70303,67.0,64.5,3.7
55097,58061,65.6,61.0,7.0
55101,153363,64.7,58.1,10.2
55105,125822,65.2,59.9,8.0
55109,66068,73.4,68.7,5.8
55117,91258,67.6,63.8,5.7
55127,83014,69.5,63.6,8.4
55131,105315,71.7,67.5,5.9
55133,315970,69.6,66.6,4.2
55139,137768,66.3,62.8,4.9
55141,60017,65.9,60.7,7.9
56021,75711,69.0,62.7,5.3
56025,63441,69.4,65.1,6.3
