ID,Population,Labor Part.,Employment,Unemployment
55089,69048,73.3,69.6,4.9
55097,56102,70.0,66.7,4.8
55101,156219,69.2,64.4,6.8
55105,125255,67.3,63.4,5.6
55109,63353,76.3,71.9,5.4
55117,91385,71.6,67.4,5.6
55127,81664,68.6,65.0,5.2
55131,103429,73.7,70.4,4.5
55133,305179,72.4,70.0,3.1
55139,131411,68.0,65.5,3.6
55141,59357,67.9,64.5,4.6
56021,67574,71.7,64.9,3.7
56025,57074,69.3,66.6,3.9
