ID,Population,Labor Part.,Employment,Unemployment
53027,58527,51.9,47.7,7.5
53029,69526,57.3,46.1,6.1
53033,1753758,70.0,66.8,4.4
53035,216509,60.8,52.6,5.4
53041,63271,49.1,46.7,4.8
53053,679025,63.7,57.8,6.2
53057,99781,59.1,54.5,7.2
53061,629393,67.5,63.9,4.5
53063,399587,61.5,57.5,5.4
53067,223277,61.1,54.8,7.8
53073,178738,63.3,58.8,6.8
53077,182461,63.2,58.8,6.9
54003,88421,65.4,60.7,7.1
54011,78319,54.2,50.7,6.0
54033,55436,60.0,55.8,7.0
54039,152763,56.9,53.2,6.2
54061,89263,59.8,55.8,6.6
54081,62142,53.0,48.8,7.8
54107,69777,55.2,51.6,6.3
55009,204873,69.9,67.6,3.3
55025,432280,73.2,70.9,3.0
55027,72215,65.5,63.3,3.4
55035,83700,69.3,66.3,4.1
55039,82617,66.9,65.1,2.6
55055,68369,68.1,66.4,2.5
55059,133985,67.7,62.7,7.0
55063,97339,67.3,63.6,5.4
55071,65034,65.1,63.1,3.1
55073,108265,68.0,65.8,3.1
55079,746076,65.9,61.6,6.3
55087,145858,71.4,68.9,3.5
55089,72113,65.0,63.5,2.3
55097,58546,67.1,64.5,3.6
55101,154733,62.8,59.6,5.0
55105,127634,64.7,61.7,4.7
55109,68237,73.8,72.0,2.3
55117,93262,66.6,64.3,3.4
55127,83726,64.7,61.9,4.3
55131,107431,68.8,66.5,3.4
55133,323708,68.0,65.7,3.3
55139,139234,65.3,63.0,3.5
55141,59145,66.5,64.2,3.5
56021,77746,66.9,59.3,7.2
56025,63802,69.3,65.3,5.7
